,clusterid,agree,comment,retweet,sentiment
7576,3,0,0,0,pos
7577,3,0,0,0,pos
7578,0,7,2,1,neg
7579,0,7,2,1,neg
7580,2,1,2,2,neu
7581,2,1,2,2,neu
7582,0,2,1,0,pos
7583,0,2,1,0,pos
7584,2,0,0,0,pos
7585,0,0,0,0,pos
7586,1,59,11,15,pos
7587,1,59,11,15,pos
7588,3,0,0,0,pos
7589,2,0,0,0,pos
7590,1,0,0,0,neu
7591,3,0,0,0,neu
7592,0,0,0,0,pos
7593,0,0,0,0,pos
7594,0,0,0,0,pos
7595,3,0,0,0,pos
7596,2,0,0,0,neg
7597,3,0,0,0,neg
7598,0,0,0,0,pos
7599,2,0,0,0,pos
7600,0,2,0,0,neg
7601,0,2,0,0,neg
7602,3,0,0,0,neu
7603,2,0,0,0,neu
7604,0,0,0,0,pos
7605,1,0,0,0,pos
7606,0,0,0,0,pos
7607,2,0,0,0,pos
7608,2,3,2,1,neu
7609,2,3,2,1,neu
7610,2,0,1,1,pos
7611,2,0,1,1,pos
7612,0,2,0,0,pos
7613,0,2,0,0,pos
7614,2,0,0,0,neu
7615,2,0,0,0,neu
7616,0,0,0,0,neu
7617,1,0,0,0,neu
7618,1,0,0,0,neg
7619,2,0,0,0,neg
7620,3,0,0,0,pos
7621,1,0,0,0,pos
7622,0,0,0,0,pos
7623,0,0,0,0,pos
7624,1,0,0,0,pos
7625,0,0,0,0,pos
7626,0,1,0,0,neg
7627,0,1,0,0,neg
7628,1,0,0,0,pos
7629,0,0,0,0,pos
7630,0,17,8,2,pos
7631,0,17,8,2,pos
7632,2,0,0,0,neu
7633,3,0,0,0,neu
7634,1,0,0,0,neg
7635,3,0,0,0,neg
7636,3,0,0,0,pos
7637,2,0,0,0,pos
7638,0,1,0,0,pos
7639,0,1,0,0,pos
7640,0,0,0,0,neg
7641,3,0,0,0,neg
7642,3,0,0,0,neg
7643,3,0,0,0,neg
7644,1,3,0,1,pos
7645,1,3,0,1,pos
7646,3,0,0,0,pos
7647,2,0,0,0,pos
7648,3,0,0,0,neg
7649,3,0,0,0,neg
7650,0,0,0,0,neu
7651,3,0,0,0,neu
7652,1,153,19,83,pos
7653,1,153,19,83,pos
7654,1,0,0,0,neg
7655,1,0,0,0,neg
7656,1,0,0,0,pos
7657,1,0,0,0,pos
7658,0,3,0,0,pos
7659,0,3,0,0,pos
7660,2,0,1,0,pos
7661,2,0,1,0,pos
7662,1,16,3,9,neu
7663,1,16,3,9,neu
7664,0,1,0,0,pos
7665,0,1,0,0,pos
7666,1,0,0,0,pos
7667,3,0,0,0,pos
7668,0,0,0,0,neg
7669,3,0,0,0,neg
7670,1,2,0,1,pos
7671,1,2,0,1,pos
7672,0,1,0,0,pos
7673,0,1,0,0,pos
7674,3,1,0,2,pos
7675,3,1,0,2,pos
7676,2,2,2,0,neg
7677,2,2,2,0,neg
7678,3,0,0,1,pos
7679,3,0,0,1,pos
7680,0,134,10,6,pos
7681,0,134,10,6,pos
7682,0,0,0,0,pos
7683,3,0,0,0,pos
7684,3,0,0,0,pos
7685,0,0,0,0,pos
7686,0,1,0,0,pos
7687,0,1,0,0,pos
7688,1,0,0,0,pos
7689,0,0,0,0,pos
7690,3,0,0,1,pos
7691,3,0,0,1,pos
7692,0,0,0,0,pos
7693,0,0,0,0,pos
7694,2,0,0,0,pos
7695,3,0,0,0,pos
7696,2,1,1,0,pos
7697,2,1,1,0,pos
7698,2,0,0,0,pos
7699,2,0,0,0,pos
7700,1,10,2,3,pos
7701,1,10,2,3,pos
7702,2,0,0,0,pos
7703,0,0,0,0,pos
7704,0,3,0,0,neg
7705,0,3,0,0,neg
7706,0,0,0,0,neu
7707,0,0,0,0,neu
7708,3,65,1,36,pos
7709,3,65,1,36,pos
7710,2,0,1,0,pos
7711,2,0,1,0,pos
7712,0,2,0,0,neu
7713,0,2,0,0,neu
7714,0,3,0,0,neu
7715,0,3,0,0,neu
7716,3,0,0,0,neu
7717,0,0,0,0,neu
7718,3,1,0,5,pos
7719,3,1,0,5,pos
7720,3,2,0,3,pos
7721,3,2,0,3,pos
7722,1,0,0,0,pos
7723,2,0,0,0,pos
7724,3,1,0,3,pos
7725,3,1,0,3,pos
7726,1,0,0,0,neu
7727,1,0,0,0,neu
7728,0,2,0,0,pos
7729,0,2,0,0,pos
7730,3,0,0,0,neu
7731,2,0,0,0,neu
7732,0,1,0,0,neu
7733,0,1,0,0,neu
7734,1,0,0,0,pos
7735,2,0,0,0,pos
7736,1,0,0,0,pos
7737,0,0,0,0,pos
7738,0,3,0,0,pos
7739,0,3,0,0,pos
7740,1,2,0,1,pos
7741,1,2,0,1,pos
7742,0,21,5,3,pos
7743,0,21,5,3,pos
7744,2,0,0,0,neu
7745,0,0,0,0,neu
7746,3,0,0,0,pos
7747,3,0,0,0,pos
7748,1,0,0,0,pos
7749,0,0,0,0,pos
7750,3,0,0,0,pos
7751,2,0,0,0,pos
7752,2,0,0,0,pos
7753,1,0,0,0,pos
7754,3,0,0,0,neg
7755,0,0,0,0,neg
7756,3,0,0,0,pos
7757,2,0,0,0,pos
7758,1,0,0,0,pos
7759,1,0,0,0,pos
7760,0,4,0,0,neg
7761,0,4,0,0,neg
7762,1,16,6,5,pos
7763,1,16,6,5,pos
7764,0,1,0,0,neg
7765,0,1,0,0,neg
7766,3,0,0,1,pos
7767,3,0,0,1,pos
7768,2,0,0,0,pos
7769,1,0,0,0,pos
7770,0,2,0,0,neg
7771,0,2,0,0,neg
7772,3,1,0,2,pos
7773,3,1,0,2,pos
7774,0,1,0,0,pos
7775,0,1,0,0,pos
7776,2,0,0,0,pos
7777,2,0,0,0,pos
7778,1,0,0,0,pos
7779,2,0,0,0,pos
7780,0,0,0,0,pos
7781,0,0,0,0,pos
7782,0,1,0,0,neu
7783,0,1,0,0,neu
7784,2,0,1,0,pos
7785,2,0,1,0,pos
7786,3,1,0,2,pos
7787,3,1,0,2,pos
7788,3,0,0,0,pos
7789,2,0,0,0,pos
7790,1,0,0,0,pos
7791,3,0,0,0,pos
7792,0,1,0,0,pos
7793,0,1,0,0,pos
7794,0,3,0,0,pos
7795,0,3,0,0,pos
7796,1,2,0,1,pos
7797,1,2,0,1,pos
7798,1,57,0,27,pos
7799,1,57,0,27,pos
7800,0,1,0,0,pos
7801,0,1,0,0,pos
7802,2,0,0,0,pos
7803,3,0,0,0,pos
7804,0,0,0,0,neg
7805,1,0,0,0,neg
7806,3,0,0,0,pos
7807,0,0,0,0,pos
7808,3,0,0,0,pos
7809,0,0,0,0,pos
7810,0,1,0,0,neu
7811,0,1,0,0,neu
7812,3,1,0,2,neu
7813,3,1,0,2,neu
7814,0,0,0,0,neu
7815,3,0,0,0,neu
7816,0,5,0,0,neu
7817,0,5,0,0,neu
7818,1,0,0,0,neg
7819,1,0,0,0,neg
7820,0,0,0,0,neu
7821,0,0,0,0,neu
7822,2,2,6,1,pos
7823,2,2,6,1,pos
7824,2,1,3,0,neg
7825,2,1,3,0,neg
7826,2,0,1,0,neg
7827,2,0,1,0,neg
7828,3,0,0,0,neg
7829,2,0,0,0,neg
7830,1,3,0,1,pos
7831,1,3,0,1,pos
7832,2,0,0,0,neu
7833,3,0,0,0,neu
7834,1,2,0,1,pos
7835,1,2,0,1,pos
7836,0,2,1,0,pos
7837,0,2,1,0,pos
7838,2,0,0,0,neu
7839,1,0,0,0,neu
7840,1,0,0,0,neg
7841,1,0,0,0,neg
7842,2,5,6,2,pos
7843,2,5,6,2,pos
7844,0,0,0,0,pos
7845,1,0,0,0,pos
7846,3,0,0,0,pos
7847,2,0,0,0,pos
7848,3,9,1,8,pos
7849,3,9,1,8,pos
7850,0,0,0,0,neg
7851,0,0,0,0,neg
7852,2,0,0,0,pos
7853,2,0,0,0,pos
7854,0,0,0,0,pos
7855,1,0,0,0,pos
7856,1,4,2,2,neg
7857,1,4,2,2,neg
7858,1,0,0,0,pos
7859,3,0,0,0,pos
7860,1,0,0,0,pos
7861,0,0,0,0,pos
7862,0,0,0,0,pos
7863,2,0,0,0,pos
7864,2,0,0,0,pos
7865,0,0,0,0,pos
7866,1,20,4,9,pos
7867,1,20,4,9,pos
7868,2,5,4,0,pos
7869,2,5,4,0,pos
7870,1,0,0,0,pos
7871,1,0,0,0,pos
7872,0,0,0,0,pos
7873,0,0,0,0,pos
7874,0,1,0,0,pos
7875,0,1,0,0,pos
7876,1,0,0,0,pos
7877,3,0,0,0,pos
7878,1,0,0,0,neg
7879,3,0,0,0,neg
7880,0,5,0,1,pos
7881,0,5,0,1,pos
7882,0,0,0,0,pos
7883,3,0,0,0,pos
7884,2,2,3,3,pos
7885,2,2,3,3,pos
7886,1,0,0,0,pos
7887,1,0,0,0,pos
7888,2,1,1,0,pos
7889,2,1,1,0,pos
7890,1,0,0,0,pos
7891,0,0,0,0,pos
7892,0,0,0,0,neg
7893,3,0,0,0,neg
7894,3,0,0,0,pos
7895,1,0,0,0,pos
7896,0,1,0,0,pos
7897,0,1,0,0,pos
7898,3,0,0,0,neg
7899,1,0,0,0,neg
7900,1,0,0,0,pos
7901,2,0,0,0,pos
7902,1,27,2,8,pos
7903,1,27,2,8,pos
7904,3,0,0,0,neu
7905,3,0,0,0,neu
7906,1,0,0,0,pos
7907,0,0,0,0,pos
7908,0,0,0,0,neg
7909,3,0,0,0,neg
7910,2,0,0,0,neg
7911,1,0,0,0,neg
7912,2,0,1,1,pos
7913,2,0,1,1,pos
7914,3,0,0,0,pos
7915,3,0,0,0,pos
7916,1,498,76,136,neg
7917,1,498,76,136,neg
7918,2,0,0,0,pos
7919,1,0,0,0,pos
7920,0,2,0,0,pos
7921,0,2,0,0,pos
7922,3,0,0,0,pos
7923,3,0,0,0,pos
7924,0,1,0,0,pos
7925,0,1,0,0,pos
7926,2,0,0,0,pos
7927,2,0,0,0,pos
7928,2,0,1,0,neu
7929,2,0,1,0,neu
7930,3,0,0,1,neu
7931,3,0,0,1,neu
7932,2,0,1,0,pos
7933,2,0,1,0,pos
7934,1,0,0,0,pos
7935,3,0,0,0,pos
7936,1,24,8,7,neg
7937,1,24,8,7,neg
7938,0,0,0,0,pos
7939,1,0,0,0,pos
7940,3,0,0,0,pos
7941,1,0,0,0,pos
7942,0,0,0,0,neg
7943,2,0,0,0,neg
7944,1,0,0,0,pos
7945,1,0,0,0,pos
7946,2,72,59,31,pos
7947,2,72,59,31,pos
7948,3,0,0,1,pos
7949,3,0,0,1,pos
7950,3,0,0,0,pos
7951,1,0,0,0,pos
7952,2,0,0,0,neg
7953,3,0,0,0,neg
7954,0,0,0,0,pos
7955,3,0,0,0,pos
7956,0,0,0,0,pos
7957,0,0,0,0,pos
7958,3,0,0,0,pos
7959,3,0,0,0,pos
7960,3,4,0,3,neu
7961,3,4,0,3,neu
7962,1,10,1,4,pos
7963,1,10,1,4,pos
7964,1,11,3,5,pos
7965,1,11,3,5,pos
7966,3,0,0,0,pos
7967,0,0,0,0,pos
7968,2,1,1,0,neu
7969,2,1,1,0,neu
7970,2,1,1,0,pos
7971,2,1,1,0,pos
7972,2,0,0,0,pos
7973,1,0,0,0,pos
7974,0,0,0,0,neg
7975,2,0,0,0,neg
7976,0,0,0,0,neg
7977,0,0,0,0,neg
7978,0,1,0,0,pos
7979,0,1,0,0,pos
7980,3,0,0,0,pos
7981,2,0,0,0,pos
7982,1,14,6,7,neg
7983,1,14,6,7,neg
7984,3,0,0,0,neg
7985,0,0,0,0,neg
7986,3,0,0,1,neg
7987,3,0,0,1,neg
7988,3,2,0,2,neu
7989,3,2,0,2,neu
7990,3,0,0,0,neu
7991,0,0,0,0,neu
7992,0,4,0,0,pos
7993,0,4,0,0,pos
7994,3,0,0,1,neg
7995,3,0,0,1,neg
7996,3,0,0,0,neu
7997,1,0,0,0,neu
7998,0,0,0,0,neg
7999,1,0,0,0,neg
8000,0,7,3,1,pos
8001,0,7,3,1,pos
8002,0,1,0,0,pos
8003,0,1,0,0,pos
8004,3,0,0,0,neg
8005,0,0,0,0,neg
8006,3,0,0,0,neg
8007,2,0,0,0,neg
8008,1,0,0,0,pos
8009,2,0,0,0,pos
8010,1,0,0,0,pos
8011,3,0,0,0,pos
8012,3,0,0,0,pos
8013,1,0,0,0,pos
8014,3,0,0,0,pos
8015,1,0,0,0,pos
8016,3,0,0,0,pos
8017,3,0,0,0,pos
8018,2,0,0,0,neg
8019,3,0,0,0,neg
8020,1,0,0,0,pos
8021,2,0,0,0,pos
8022,1,0,0,0,pos
8023,2,0,0,0,pos
8024,3,0,0,0,neg
8025,2,0,0,0,neg
8026,2,0,0,0,neu
8027,3,0,0,0,neu
8028,2,8,6,1,neg
8029,2,8,6,1,neg
8030,3,0,0,0,pos
8031,2,0,0,0,pos
8032,3,0,0,0,pos
8033,2,0,0,0,pos
8034,1,0,0,0,pos
8035,0,0,0,0,pos
8036,1,9,1,3,pos
8037,1,9,1,3,pos
8038,1,0,0,0,neg
8039,3,0,0,0,neg
8040,1,34,9,9,neg
8041,1,34,9,9,neg
8042,0,1,0,0,neg
8043,0,1,0,0,neg
8044,0,0,0,0,pos
8045,0,0,0,0,pos
8046,0,5,0,1,pos
8047,0,5,0,1,pos
8048,0,2,0,0,pos
8049,0,2,0,0,pos
8050,1,0,0,0,neg
8051,1,0,0,0,neg
8052,1,4,0,2,pos
8053,1,4,0,2,pos
8054,0,7,0,0,pos
8055,0,7,0,0,pos
8056,3,0,0,0,neg
8057,0,0,0,0,neg
8058,3,0,0,0,pos
8059,3,0,0,0,pos
8060,1,0,0,0,pos
8061,1,0,0,0,pos
8062,3,0,0,0,pos
8063,0,0,0,0,pos
8064,2,3,4,2,pos
8065,2,3,4,2,pos
8066,3,0,0,0,pos
8067,0,0,0,0,pos
8068,2,0,0,0,neu
8069,1,0,0,0,neu
8070,0,2,0,0,pos
8071,0,2,0,0,pos
8072,1,0,0,0,pos
8073,3,0,0,0,pos
8074,3,0,0,0,neu
8075,1,0,0,0,neu
8076,1,0,0,0,pos
8077,2,0,0,0,pos
8078,1,15,1,6,neu
8079,1,15,1,6,neu
8080,1,0,0,0,pos
8081,1,0,0,0,pos
8082,1,0,0,0,neu
8083,1,0,0,0,neu
8084,0,11,2,2,pos
8085,0,11,2,2,pos
8086,2,0,0,0,neu
8087,1,0,0,0,neu
8088,1,0,0,0,neu
8089,3,0,0,0,neu
8090,2,1,2,1,pos
8091,2,1,2,1,pos
8092,0,0,0,0,neu
8093,1,0,0,0,neu
8094,2,0,2,0,pos
8095,2,0,2,0,pos
8096,0,0,0,0,pos
8097,2,0,0,0,pos
8098,1,0,0,0,pos
8099,2,0,0,0,pos
8100,3,0,0,1,pos
8101,3,0,0,1,pos
8102,3,10,0,8,pos
8103,3,10,0,8,pos
8104,0,0,0,0,pos
8105,1,0,0,0,pos
8106,0,1,0,0,pos
8107,0,1,0,0,pos
8108,1,0,0,0,pos
8109,0,0,0,0,pos
8110,0,0,0,0,pos
8111,2,0,0,0,pos
8112,1,0,0,0,pos
8113,1,0,0,0,pos
8114,0,0,0,0,pos
8115,1,0,0,0,pos
8116,0,0,0,0,pos
8117,0,0,0,0,pos
8118,3,390,21,230,pos
8119,3,390,21,230,pos
8120,0,0,0,0,pos
8121,2,0,0,0,pos
8122,3,0,0,0,pos
8123,3,0,0,0,pos
8124,0,1,0,0,neu
8125,0,1,0,0,neu
8126,1,0,0,0,pos
8127,0,0,0,0,pos
8128,3,0,0,0,neu
8129,3,0,0,0,neu
8130,0,1,0,0,neg
8131,0,1,0,0,neg
8132,3,2,0,3,neu
8133,3,2,0,3,neu
8134,2,0,0,0,pos
8135,3,0,0,0,pos
8136,2,0,0,0,pos
8137,0,0,0,0,pos
8138,0,1,0,0,neg
8139,0,1,0,0,neg
8140,1,0,0,0,neg
8141,2,0,0,0,neg
8142,0,1,0,0,pos
8143,0,1,0,0,pos
8144,0,0,0,0,pos
8145,3,0,0,0,pos
8146,0,2,0,0,neu
8147,0,2,0,0,neu
8148,2,0,1,0,pos
8149,2,0,1,0,pos
8150,0,10,1,2,neg
8151,0,10,1,2,neg
8152,1,0,0,0,pos
8153,3,0,0,0,pos
8154,2,1,1,0,pos
8155,2,1,1,0,pos
8156,3,1,0,1,pos
8157,3,1,0,1,pos
8158,3,0,0,0,neu
8159,3,0,0,0,neu
8160,2,20,14,7,pos
8161,2,20,14,7,pos
8162,2,0,1,0,pos
8163,2,0,1,0,pos
8164,0,0,0,0,neg
8165,2,0,0,0,neg
8166,0,0,0,0,pos
8167,3,0,0,0,pos
8168,0,0,0,0,pos
8169,2,0,0,0,pos
8170,2,6,4,4,pos
8171,2,6,4,4,pos
8172,1,0,0,0,pos
8173,0,0,0,0,pos
8174,3,1,0,3,pos
8175,3,1,0,3,pos
8176,0,0,0,0,pos
8177,3,0,0,0,pos
8178,0,5,1,0,neu
8179,0,5,1,0,neu
8180,2,0,1,0,neg
8181,2,0,1,0,neg
8182,0,0,0,0,pos
8183,2,0,0,0,pos
8184,0,89,16,19,neu
8185,0,89,16,19,neu
8186,0,1,0,0,neu
8187,0,1,0,0,neu
8188,2,0,0,0,pos
8189,3,0,0,0,pos
8190,2,0,1,0,pos
8191,2,0,1,0,pos
8192,0,0,0,0,pos
8193,2,0,0,0,pos
8194,0,0,0,0,pos
8195,1,0,0,0,pos
8196,2,0,1,0,pos
8197,2,0,1,0,pos
8198,0,2,0,0,neu
8199,0,2,0,0,neu
8200,0,190,20,19,neu
8201,0,190,20,19,neu
8202,0,11,2,2,neu
8203,0,11,2,2,neu
8204,0,1,0,0,pos
8205,0,1,0,0,pos
8206,2,0,0,0,neu
8207,1,0,0,0,neu
8208,0,11,1,2,neg
8209,0,11,1,2,neg
8210,2,1,2,0,pos
8211,2,1,2,0,pos
8212,3,0,0,0,neg
8213,0,0,0,0,neg
8214,0,2,0,0,pos
8215,0,2,0,0,pos
8216,2,0,0,0,pos
8217,2,0,0,0,pos
8218,3,0,0,0,pos
8219,2,0,0,0,pos
8220,1,20,0,8,neu
8221,1,20,0,8,neu
8222,3,3,0,2,pos
8223,3,3,0,2,pos
8224,0,0,0,0,pos
8225,0,0,0,0,pos
8226,0,2,0,0,pos
8227,0,2,0,0,pos
8228,1,23,9,13,pos
8229,1,23,9,13,pos
8230,0,1,0,0,neg
8231,0,1,0,0,neg
8232,1,0,0,0,pos
8233,3,0,0,0,pos
8234,0,0,0,0,pos
8235,3,0,0,0,pos
8236,3,0,0,0,neg
8237,2,0,0,0,neg
8238,2,0,0,0,pos
8239,0,0,0,0,pos
8240,1,0,0,0,neu
8241,1,0,0,0,neu
8242,1,0,0,0,neu
8243,2,0,0,0,neu
8244,0,0,0,0,pos
8245,0,0,0,0,pos
8246,3,0,0,0,neg
8247,3,0,0,0,neg
8248,2,0,1,0,neg
8249,2,0,1,0,neg
8250,0,0,0,0,neg
8251,0,0,0,0,neg
8252,3,0,0,1,pos
8253,3,0,0,1,pos
8254,0,0,0,0,pos
8255,1,0,0,0,pos
8256,2,1,2,0,neg
8257,2,1,2,0,neg
8258,1,2,0,1,pos
8259,1,2,0,1,pos
8260,0,0,0,0,pos
8261,3,0,0,0,pos
8262,3,0,0,1,pos
8263,3,0,0,1,pos
8264,2,0,0,0,neu
8265,2,0,0,0,neu
8266,0,28,5,3,pos
8267,0,28,5,3,pos
8268,3,1,0,1,pos
8269,3,1,0,1,pos
8270,0,4,0,0,pos
8271,0,4,0,0,pos
8272,2,0,1,0,pos
8273,2,0,1,0,pos
8274,0,1,0,0,neu
8275,0,1,0,0,neu
8276,0,1,0,0,neg
8277,0,1,0,0,neg
8278,2,3,4,0,pos
8279,2,3,4,0,pos
8280,2,0,1,0,neu
8281,2,0,1,0,neu
8282,0,0,0,0,neu
8283,0,0,0,0,neu
8284,0,0,0,0,neg
8285,0,0,0,0,neg
8286,3,0,0,0,neg
8287,1,0,0,0,neg
8288,0,53,1,0,pos
8289,0,53,1,0,pos
8290,0,1,0,0,pos
8291,0,1,0,0,pos
8292,2,0,0,0,pos
8293,1,0,0,0,pos
8294,2,0,0,0,pos
8295,2,0,0,0,pos
8296,0,0,0,0,pos
8297,0,0,0,0,pos
8298,0,0,0,0,pos
8299,2,0,0,0,pos
8300,3,0,0,0,pos
8301,0,0,0,0,pos
8302,2,0,0,0,pos
8303,1,0,0,0,pos
8304,2,0,0,0,pos
8305,1,0,0,0,pos
8306,2,0,0,0,pos
8307,3,0,0,0,pos
8308,1,0,0,0,pos
8309,1,0,0,0,pos
8310,2,0,0,0,pos
8311,2,0,0,0,pos
8312,2,0,0,0,pos
8313,1,0,0,0,pos
8314,3,0,0,0,pos
8315,2,0,0,0,pos
8316,0,1,0,0,neu
8317,0,1,0,0,neu
8318,0,11,2,1,pos
8319,0,11,2,1,pos
8320,0,0,0,0,pos
8321,3,0,0,0,pos
8322,0,1,0,0,neg
8323,0,1,0,0,neg
8324,1,2,0,1,pos
8325,1,2,0,1,pos
8326,0,0,0,0,neu
8327,1,0,0,0,neu
8328,1,0,0,0,neu
8329,3,0,0,0,neu
8330,2,0,0,0,pos
8331,3,0,0,0,pos
8332,1,8,0,2,pos
8333,1,8,0,2,pos
8334,2,0,1,0,neu
8335,2,0,1,0,neu
8336,0,41,4,6,pos
8337,0,41,4,6,pos
8338,3,0,0,1,neu
8339,3,0,0,1,neu
8340,3,0,0,0,pos
8341,1,0,0,0,pos
8342,0,0,0,0,pos
8343,2,0,0,0,pos
8344,1,3,1,1,pos
8345,1,3,1,1,pos
8346,0,15,1,0,pos
8347,0,15,1,0,pos
8348,0,8,0,1,neu
8349,0,8,0,1,neu
8350,1,0,0,0,pos
8351,0,0,0,0,pos
8352,0,0,0,0,neu
8353,0,0,0,0,neu
8354,2,0,0,0,pos
8355,3,0,0,0,pos
8356,2,4,3,1,neu
8357,2,4,3,1,neu
8358,2,1,2,0,neg
8359,2,1,2,0,neg
8360,1,2,1,1,neg
8361,1,2,1,1,neg
8362,0,0,0,0,neg
8363,3,0,0,0,neg
8364,3,0,0,0,neg
8365,0,0,0,0,neg
8366,3,0,0,1,neg
8367,3,0,0,1,neg
8368,1,0,0,0,pos
8369,0,0,0,0,pos
8370,0,8,2,0,pos
8371,0,8,2,0,pos
8372,0,3,0,0,pos
8373,0,3,0,0,pos
8374,2,0,0,0,neg
8375,3,0,0,0,neg
8376,2,0,0,0,pos
8377,3,0,0,0,pos
8378,3,3,1,2,pos
8379,3,3,1,2,pos
8380,2,1,1,0,neu
8381,2,1,1,0,neu
8382,0,0,0,0,neg
8383,3,0,0,0,neg
8384,0,0,0,0,pos
8385,2,0,0,0,pos
8386,3,2,0,3,pos
8387,3,2,0,3,pos
8388,2,0,1,0,neu
8389,2,0,1,0,neu
8390,0,0,0,0,pos
8391,0,0,0,0,pos
8392,3,0,0,0,neg
8393,3,0,0,0,neg
8394,2,1,1,0,neu
8395,2,1,1,0,neu
8396,0,1,0,0,neg
8397,0,1,0,0,neg
8398,2,0,0,0,pos
8399,3,0,0,0,pos
8400,2,0,0,0,pos
8401,2,0,0,0,pos
8402,2,0,1,0,neu
8403,2,0,1,0,neu
8404,3,10,0,10,pos
8405,3,10,0,10,pos
8406,0,0,0,0,pos
8407,2,0,0,0,pos
8408,2,0,1,0,pos
8409,2,0,1,0,pos
8410,0,0,0,0,neg
8411,0,0,0,0,neg
8412,3,0,0,0,neg
8413,1,0,0,0,neg
8414,1,2,0,1,pos
8415,1,2,0,1,pos
8416,0,1,0,0,pos
8417,0,1,0,0,pos
8418,3,0,0,0,pos
8419,3,0,0,0,pos
8420,1,0,0,0,pos
8421,1,0,0,0,pos
8422,3,0,0,0,pos
8423,2,0,0,0,pos
8424,0,0,0,0,neg
8425,3,0,0,0,neg
8426,1,0,0,0,pos
8427,2,0,0,0,pos
8428,3,0,0,0,pos
8429,2,0,0,0,pos
8430,0,1,0,0,pos
8431,0,1,0,0,pos
8432,2,0,0,0,pos
8433,0,0,0,0,pos
8434,0,3,1,0,neg
8435,0,3,1,0,neg
8436,0,0,0,0,pos
8437,3,0,0,0,pos
8438,3,0,0,0,pos
8439,0,0,0,0,pos
8440,2,0,2,0,pos
8441,2,0,2,0,pos
8442,0,4,1,0,pos
8443,0,4,1,0,pos
8444,3,0,0,0,pos
8445,0,0,0,0,pos
8446,1,0,0,0,pos
8447,0,0,0,0,pos
8448,3,0,0,0,pos
8449,0,0,0,0,pos
8450,2,0,2,0,pos
8451,2,0,2,0,pos
8452,0,2,0,0,pos
8453,0,2,0,0,pos
8454,3,0,0,1,pos
8455,3,0,0,1,pos
8456,0,1,0,0,pos
8457,0,1,0,0,pos
8458,3,0,0,0,pos
8459,2,0,0,0,pos
8460,3,2,0,2,pos
8461,3,2,0,2,pos
8462,2,0,1,0,pos
8463,2,0,1,0,pos
8464,1,0,0,0,pos
8465,0,0,0,0,pos
8466,0,138,9,19,pos
8467,0,138,9,19,pos
8468,0,88,3,14,neu
8469,0,88,3,14,neu
8470,1,0,0,0,pos
8471,0,0,0,0,pos
8472,3,0,0,0,pos
8473,0,0,0,0,pos
8474,2,0,0,0,pos
8475,0,0,0,0,pos
8476,2,0,0,0,pos
8477,0,0,0,0,pos
8478,2,0,0,0,pos
8479,1,0,0,0,pos
8480,3,1,0,1,pos
8481,3,1,0,1,pos
8482,2,0,0,0,pos
8483,0,0,0,0,pos
8484,3,6,1,4,pos
8485,3,6,1,4,pos
8486,3,2,0,2,neg
8487,3,2,0,2,neg
8488,2,0,0,0,neg
8489,0,0,0,0,neg
8490,0,0,0,0,neg
8491,1,0,0,0,neg
8492,2,0,0,0,pos
8493,3,0,0,0,pos
8494,2,0,1,0,pos
8495,2,0,1,0,pos
8496,3,0,0,0,pos
8497,3,0,0,0,pos
8498,0,1,0,0,neg
8499,0,1,0,0,neg
8500,3,0,0,0,neu
8501,1,0,0,0,neu
8502,0,356,50,25,pos
8503,0,356,50,25,pos
8504,3,14,0,10,pos
8505,3,14,0,10,pos
8506,0,0,0,0,pos
8507,3,0,0,0,pos
8508,0,1,0,0,pos
8509,0,1,0,0,pos
8510,0,0,0,0,pos
8511,2,0,0,0,pos
8512,0,1,0,0,pos
8513,0,1,0,0,pos
8514,0,4,0,0,pos
8515,0,4,0,0,pos
8516,2,0,0,0,pos
8517,2,0,0,0,pos
8518,1,2,0,1,neu
8519,1,2,0,1,neu
8520,0,1,0,0,pos
8521,0,1,0,0,pos
8522,2,0,5,0,neg
8523,2,0,5,0,neg
8524,2,0,0,0,pos
8525,2,0,0,0,pos
8526,0,2,0,0,neu
8527,0,2,0,0,neu
8528,3,0,0,0,neu
8529,2,0,0,0,neu
8530,0,5,0,0,pos
8531,0,5,0,0,pos
8532,2,1,1,0,neu
8533,2,1,1,0,neu
8534,0,1,0,0,neu
8535,0,1,0,0,neu
8536,1,0,0,0,neu
8537,1,0,0,0,neu
8538,0,0,0,0,pos
8539,0,0,0,0,pos
8540,0,1,0,0,pos
8541,0,1,0,0,pos
8542,1,0,0,0,neu
8543,3,0,0,0,neu
8544,3,0,0,1,neu
8545,3,0,0,1,neu
8546,1,0,0,0,pos
8547,1,0,0,0,pos
8548,0,2,1,0,neg
8549,0,2,1,0,neg
8550,0,0,0,0,neg
8551,3,0,0,0,neg
8552,3,1,0,1,neg
8553,3,1,0,1,neg
8554,3,2,1,3,pos
8555,3,2,1,3,pos
8556,0,2,0,0,pos
8557,0,2,0,0,pos
8558,1,10,0,4,neg
8559,1,10,0,4,neg
8560,2,75,105,27,pos
8561,2,75,105,27,pos
8562,3,0,0,0,pos
8563,2,0,0,0,pos
8564,0,0,0,0,neu
8565,2,0,0,0,neu
8566,0,1,0,0,pos
8567,0,1,0,0,pos
8568,3,0,0,1,pos
8569,3,0,0,1,pos
8570,2,0,1,0,pos
8571,2,0,1,0,pos
8572,0,3,0,0,pos
8573,0,3,0,0,pos
